id,main_term,match_ontology,match_term,pubmed_data,pubmed_id,sent_id,journal,impactfactor
403,BAK1,ionradiation,"Radiation, Ionizing",2006,16410245,16410245_14,"The Journal of biological chemistry",4.573
405,BAK1,ionradiation,"Radiation, Ionizing",2006,16410245,16410245_4,"The Journal of biological chemistry",4.573
408,BAK1,ionradiation,"Radiation, Ionizing",2006,16410245,16410245_5,"The Journal of biological chemistry",4.573
406,BAK1,ionradiation,"Radiation, Ionizing",2008,18373696,18373696_11,"The FEBS journal",4.001
402,BAK1,ionradiation,"Radiation, Ionizing",2008,19010820,19010820_5,"Molecular cancer research : MCR",4.38
407,BAK1,ionradiation,"Radiation, Ionizing",2011,21344158,21344158_4,"International journal of oncology",3.025
4016,BANF1,ionradiation,"Alpha Particle",2010,21133463,21133463_3,"The Review of scientific instruments",1.614
4018,BANF1,ionradiation,"Gamma Ray",2004,15145437,15145437_4,"Applied radiation and isotopes : including data, instrumentation and methods for use in agriculture,",1.231
4026,BANF1,ionradiation,"Gamma Ray",2004,15145441,15145441_5,"Applied radiation and isotopes : including data, instrumentation and methods for use in agriculture,",1.231
4024,BANF1,ionradiation,"Gamma Ray",1990,1704709,1704709_5,"Biological trace element research",1.748
4019,BANF1,ionradiation,"Gamma Ray",2008,18339845,18339845_5,"Cancer research",9.329
4021,BANF1,ionradiation,"Gamma Ray",1991,1839857,1839857_3,"Medical progress through technology",0
4022,BANF1,ionradiation,"Gamma Ray",2009,19392515,19392515_4,"Physical review letters",7.512
4023,BANF1,ionradiation,"Gamma Ray",1994,20936017,20936017_5,"Applied optics",1.784
4017,BANF1,ionradiation,"Gamma Ray",2013,23742543,23742543_5,"The Review of scientific instruments",1.614
4020,BANF1,ionradiation,"Gamma Ray",2013,23742543,23742543_7,"The Review of scientific instruments",1.614
4025,BANF1,ionradiation,"Gamma Ray",2013,23902059,23902059_3,"The Review of scientific instruments",1.614
4015,BANF1,ionradiation,"Radiation, Ionizing",1996,8950990,8950990_2,Oncogene,8.459
920,BANF2,ionradiation,"Alpha Particle",2010,21133463,21133463_3,"The Review of scientific instruments",1.614
922,BANF2,ionradiation,"Gamma Ray",2004,15145437,15145437_4,"Applied radiation and isotopes : including data, instrumentation and methods for use in agriculture,",1.231
929,BANF2,ionradiation,"Gamma Ray",2004,15145441,15145441_5,"Applied radiation and isotopes : including data, instrumentation and methods for use in agriculture,",1.231
927,BANF2,ionradiation,"Gamma Ray",1990,1704709,1704709_5,"Biological trace element research",1.748
925,BANF2,ionradiation,"Gamma Ray",1991,1839857,1839857_3,"Medical progress through technology",0
924,BANF2,ionradiation,"Gamma Ray",2009,19392515,19392515_4,"Physical review letters",7.512
926,BANF2,ionradiation,"Gamma Ray",1994,20936017,20936017_5,"Applied optics",1.784
921,BANF2,ionradiation,"Gamma Ray",2013,23742543,23742543_5,"The Review of scientific instruments",1.614
923,BANF2,ionradiation,"Gamma Ray",2013,23742543,23742543_7,"The Review of scientific instruments",1.614
928,BANF2,ionradiation,"Gamma Ray",2013,23902059,23902059_3,"The Review of scientific instruments",1.614
17702,BANP,ionradiation,"Radiation, Ionizing",2014,25299772,25299772_6,"Cell death &amp; disease",5.014
17821,BAP1,ionradiation,"Gamma Ray",1994,7520995,7520995_5,"Mutation research",3.68
17820,BAP1,ionradiation,"Gamma Ray",1994,7520995,7520995_7,"Mutation research",3.68
17819,BAP1,ionradiation,"Radiation, Ionizing",2013,24347639,24347639_3,"Proceedings of the National Academy of Sciences of the United States of America",9.674
2457,BARD1,ionradiation,"Gamma Ray",2009,19704708,19704708_5,"Plant signaling &amp; behavior",0
2453,BARD1,ionradiation,"Radiation, Ionizing",2004,15159397,15159397_1,"The Journal of biological chemistry",4.573
2454,BARD1,ionradiation,"Radiation, Ionizing",2006,16651405,16651405_5,"Cancer research",9.329
2452,BARD1,ionradiation,"Radiation, Ionizing",2009,19796682,19796682_5,"Cellular signalling",4.315
2455,BARD1,ionradiation,"Radiation, Ionizing",2011,21982881,21982881_4,"Cellular signalling",4.315
2456,BARD1,ionradiation,"Radiation, Ionizing",2015,26053117,26053117_8,"Cancer science",3.523
19364,BAX,ionradiation,"Alpha Particle",2015,26691280,26691280_17,"International journal of oncology",3.025
19376,BAX,ionradiation,"Gamma Ray",1999,10235474,10235474_1,"Journal of cancer research and clinical oncology",3.081
19391,BAX,ionradiation,"Gamma Ray",1999,10235474,10235474_12,"Journal of cancer research and clinical oncology",3.081
19374,BAX,ionradiation,"Gamma Ray",1999,10235474,10235474_2,"Journal of cancer research and clinical oncology",3.081
19386,BAX,ionradiation,"Gamma Ray",1999,10437917,10437917_4,"Cell growth &amp; differentiation : the molecular biology journal of the American Association for Ca",0
19369,BAX,ionradiation,"Gamma Ray",1999,10602483,10602483_4,Oncogene,8.459
19375,BAX,ionradiation,"Gamma Ray",2001,11285192,11285192_5,Carcinogenesis,5.334
19368,BAX,ionradiation,"Gamma Ray",2002,11848465,11848465_7,"Anticancer research",1.826
19371,BAX,ionradiation,"Gamma Ray",2003,14634287,14634287_8,"Apoptosis : an international journal on programmed cell death",3.685
19372,BAX,ionradiation,"Gamma Ray",2003,14634287,14634287_9,"Apoptosis : an international journal on programmed cell death",3.685
19367,BAX,ionradiation,"Gamma Ray",2004,15298726,15298726_4,"Cancer science",3.523
19384,BAX,ionradiation,"Gamma Ray",2004,15486061,15486061_9,Blood,10.452
19389,BAX,ionradiation,"Gamma Ray",2006,17068116,17068116_9,"American journal of physiology. Gastrointestinal and liver physiology",3.798
19377,BAX,ionradiation,"Gamma Ray",2008,18252892,18252892_5,Diabetes,8.095
19390,BAX,ionradiation,"Gamma Ray",2008,18470731,18470731_9,"Pathology oncology research : POR",1.855
19381,BAX,ionradiation,"Gamma Ray",2008,18695917,18695917_10,"Oncology reports",2.301
19392,BAX,ionradiation,"Gamma Ray",2008,18829548,18829548_9,"Cancer research",9.329
19383,BAX,ionradiation,"Gamma Ray",2010,20807219,20807219_7,"Basic &amp; clinical pharmacology &amp; toxicology",2.377
19379,BAX,ionradiation,"Gamma Ray",2011,21213406,21213406_7,"The American journal of Chinese medicine",2.755
19365,BAX,ionradiation,"Gamma Ray",2013,23859363,23859363_1,"International journal of radiation biology",1.687
19380,BAX,ionradiation,"Gamma Ray",2013,23907458,23907458_1,"Cell death &amp; disease",5.014
19373,BAX,ionradiation,"Gamma Ray",2015,25703009,25703009_5,"Physica medica : PM : an international journal devoted to the applications of physics to medicine an",2.403
19387,BAX,ionradiation,"Gamma Ray",2015,26150686,26150686_11,"Journal of medical physics",0
19385,BAX,ionradiation,"Gamma Ray",2015,26266801,26266801_8,"PloS one",3.234
19382,BAX,ionradiation,"Gamma Ray",1996,8552390,8552390_1,Oncogene,8.459
19378,BAX,ionradiation,"Gamma Ray",1996,8552390,8552390_4,Oncogene,8.459
19366,BAX,ionradiation,"Gamma Ray",1996,8552390,8552390_5,Oncogene,8.459
19388,BAX,ionradiation,"Gamma Ray",1996,8808685,8808685_6,Oncogene,8.459
19370,BAX,ionradiation,"Gamma Ray",1999,9930367,9930367_12,"Oral oncology",3.607
19349,BAX,ionradiation,"Radiation, Ionizing",1999,10409669,10409669_5,"The Journal of biological chemistry",4.573
19358,BAX,ionradiation,"Radiation, Ionizing",1999,10437917,10437917_1,"Cell growth &amp; differentiation : the molecular biology journal of the American Association for Ca",0
19355,BAX,ionradiation,"Radiation, Ionizing",2000,10639175,10639175_1,"Proceedings of the National Academy of Sciences of the United States of America",9.674
19350,BAX,ionradiation,"Radiation, Ionizing",2000,10639175,10639175_5,"Proceedings of the National Academy of Sciences of the United States of America",9.674
19356,BAX,ionradiation,"Radiation, Ionizing",2000,10698510,10698510_9,Oncogene,8.459
19345,BAX,ionradiation,"Radiation, Ionizing",2000,10933979,10933979_2,"Molecular therapy : the journal of the American Society of Gene Therapy",6.227
19343,BAX,ionradiation,"Radiation, Ionizing",2001,11376125,11376125_4,"Molecular pathology : MP",0
19330,BAX,ionradiation,"Radiation, Ionizing",2001,11498783,11498783_7,Oncogene,8.459
19342,BAX,ionradiation,"Radiation, Ionizing",2001,11599125,11599125_11,"The Kobe journal of medical sciences",0
19334,BAX,ionradiation,"Radiation, Ionizing",2002,12207177,12207177_5,"Apoptosis : an international journal on programmed cell death",3.685
19361,BAX,ionradiation,"Radiation, Ionizing",2003,12793770,12793770_2,"Journal of radiation research",1.797
19353,BAX,ionradiation,"Radiation, Ionizing",2004,14965266,14965266_8,"Current cancer drug targets",3.522
19344,BAX,ionradiation,"Radiation, Ionizing",2005,16002045,16002045_10,"Biochemical and biophysical research communications",2.297
19348,BAX,ionradiation,"Radiation, Ionizing",2005,16298862,16298862_9,"Free radical research",0
19341,BAX,ionradiation,"Radiation, Ionizing",2005,16309240,16309240_9,"Anticancer research",1.826
19333,BAX,ionradiation,"Radiation, Ionizing",2006,16410245,16410245_1,"The Journal of biological chemistry",4.573
19337,BAX,ionradiation,"Radiation, Ionizing",2006,16410245,16410245_14,"The Journal of biological chemistry",4.573
19329,BAX,ionradiation,"Radiation, Ionizing",2006,16410245,16410245_4,"The Journal of biological chemistry",4.573
19352,BAX,ionradiation,"Radiation, Ionizing",2006,16410245,16410245_5,"The Journal of biological chemistry",4.573
19339,BAX,ionradiation,"Radiation, Ionizing",2006,16465415,16465415_5,"Oncology reports",2.301
19359,BAX,ionradiation,"Radiation, Ionizing",2006,16786570,16786570_6,"Journal of cellular physiology",3.839
19362,BAX,ionradiation,"Radiation, Ionizing",2007,17520193,17520193_9,"Apoptosis : an international journal on programmed cell death",3.685
19354,BAX,ionradiation,"Radiation, Ionizing",2007,17764803,17764803_10,Biochimie,2.963
19340,BAX,ionradiation,"Radiation, Ionizing",2008,18373696,18373696_11,"The FEBS journal",4.001
19360,BAX,ionradiation,"Radiation, Ionizing",2008,19010820,19010820_5,"Molecular cancer research : MCR",4.38
19336,BAX,ionradiation,"Radiation, Ionizing",2008,19038466,19038466_1,"Radiotherapy and oncology : journal of the European Society for Therapeutic Radiology and Oncology",4.363
19331,BAX,ionradiation,"Radiation, Ionizing",2009,19267542,19267542_8,"Radiation research",2.911
19351,BAX,ionradiation,"Radiation, Ionizing",2011,21333377,21333377_5,"European journal of cell biology",3.825
19338,BAX,ionradiation,"Radiation, Ionizing",2011,21663398,21663398_5,"Radiation research",2.911
19327,BAX,ionradiation,"Radiation, Ionizing",2011,21849886,21849886_8,"Anti-cancer drugs",1.784
19347,BAX,ionradiation,"Radiation, Ionizing",2011,21953454,21953454_1,"The Journal of biological chemistry",4.573
19328,BAX,ionradiation,"Radiation, Ionizing",2013,23534290,23534290_6,"Ukrains'kyi biokhimichnyi zhurnal (1999 )",0
19357,BAX,ionradiation,"Radiation, Ionizing",2013,23889944,23889944_10,Surgery,3.38
19335,BAX,ionradiation,"Radiation, Ionizing",2013,23889944,23889944_3,Surgery,3.38
19326,BAX,ionradiation,"Radiation, Ionizing",2013,23889944,23889944_9,Surgery,3.38
19363,BAX,ionradiation,"Radiation, Ionizing",1996,8737672,8737672_2,"Brain research. Molecular brain research",0
19332,BAX,ionradiation,"Radiation, Ionizing",1997,9153226,9153226_4,"The Journal of biological chemistry",4.573
19346,BAX,ionradiation,"Radiation, Ionizing",1998,9856857,9856857_4,"Journal of neuroscience research",2.594
431,BBC3,ionradiation,"Radiation, Ionizing",2011,21389785,21389785_2,"Cell cycle (Georgetown, Tex.)",0
4671,BBS9,ionradiation,"Alpha Particle",1992,1610530,1610530_2,"Acta crystallographica. Section C, Crystal structure communications",0.326
4672,BBS9,ionradiation,"Alpha Particle",1991,1953983,1953983_2,"Acta crystallographica. Section C, Crystal structure communications",0.326
4670,BBS9,ionradiation,"Alpha Particle",1994,7938454,7938454_5,"Radiation research",2.911
4669,BBS9,ionradiation,"Beta Particle",1997,9339559,9339559_2,"Bioscience, biotechnology, and biochemistry",1.063
4673,BBS9,ionradiation,"Gamma Ray",2006,16539438,16539438_7,"The journal of physical chemistry. A",2.693
4676,BBS9,ionradiation,"Gamma Ray",2007,17685239,17685239_6,"Journal of capillary electrophoresis and microchip technology",0
4674,BBS9,ionradiation,"Gamma Ray",2013,23415523,23415523_7,"Journal of dairy science",2.573
4677,BBS9,ionradiation,"Gamma Ray",2013,23415523,23415523_8,"Journal of dairy science",2.573
4675,BBS9,ionradiation,"Gamma Ray",1996,8824832,8824832_2,"Bioscience, biotechnology, and biochemistry",1.063
4667,BBS9,ionradiation,"Radiation, Ionizing",2002,11873507,11873507_6,"Military medicine",0
4668,BBS9,ionradiation,"Radiation, Ionizing",2009,19458822,19458822_2,"Physical chemistry chemical physics : PCCP",4.493
13905,BCAR1,ionradiation,"Radiation, Ionizing",2004,14703945,14703945_1,"International journal of radiation biology",1.687
13906,BCAR1,ionradiation,"Radiation, Ionizing",2007,17952767,17952767_10,"International journal of radiation biology",1.687
5788,BCAT2,ionradiation,"Radiation, Ionizing",2012,22984263,22984263_10,"Journal of bacteriology",2.808
18124,BCCIP,ionradiation,"Radiation, Ionizing",2004,15539944,15539944_4,"Cell cycle (Georgetown, Tex.)",0
18123,BCCIP,ionradiation,"Radiation, Ionizing",2008,18413737,18413737_11,"Cancer research",9.329
18126,BCCIP,ionradiation,"Radiation, Ionizing",2008,18413737,18413737_12,"Cancer research",9.329
18125,BCCIP,ionradiation,"Radiation, Ionizing",2008,18413737,18413737_5,"Cancer research",9.329
18122,BCCIP,ionradiation,"Radiation, Ionizing",2008,18413737,18413737_8,"Cancer research",9.329
940,BCHE,ionradiation,"Gamma Ray",1956,13372776,13372776_1,"The American journal of physiology",0
941,BCHE,ionradiation,"Gamma Ray",1965,5870330,5870330_1,Nature,41.456
937,BCHE,ionradiation,"Radiation, Ionizing",2009,22346715,22346715_1,"Sensors (Basel, Switzerland)",2.245
939,BCHE,ionradiation,"Radiation, Ionizing",2009,22346715,22346715_2,"Sensors (Basel, Switzerland)",2.245
938,BCHE,ionradiation,"Radiation, Ionizing",2009,22346715,22346715_3,"Sensors (Basel, Switzerland)",2.245
3652,BCL11B,ionradiation,"Gamma Ray",2008,18558082,18558082_1,"Biochemical and biophysical research communications",2.297
3649,BCL11B,ionradiation,"Gamma Ray",2008,18558082,18558082_4,"Biochemical and biophysical research communications",2.297
3651,BCL11B,ionradiation,"Gamma Ray",2012,22245141,22245141_9,"Cellular signalling",4.315
3650,BCL11B,ionradiation,"Gamma Ray",2012,22640496,22640496_4,"Leukemia research",2.351
3653,BCL11B,ionradiation,"Gamma Ray",2015,26125582,26125582_5,"PloS one",3.234
3648,BCL11B,ionradiation,"Gamma Ray",2015,26125582,26125582_7,"PloS one",3.234
996,BCL2,ionradiation,"Alpha Particle",2006,16465415,16465415_4,"Oncology reports",2.301
1009,BCL2,ionradiation,"Gamma Ray",1999,10318846,10318846_6,"The Journal of biological chemistry",4.573
1006,BCL2,ionradiation,"Gamma Ray",1999,10318846,10318846_8,"The Journal of biological chemistry",4.573
1042,BCL2,ionradiation,"Gamma Ray",2000,10620618,10620618_11,"The Journal of experimental medicine",12.515
1020,BCL2,ionradiation,"Gamma Ray",2000,10769646,10769646_19,"Anticancer research",1.826
1039,BCL2,ionradiation,"Gamma Ray",2000,10769646,10769646_5,"Anticancer research",1.826
1014,BCL2,ionradiation,"Gamma Ray",2000,10815637,10815637_3,"International journal of radiation biology",1.687
1017,BCL2,ionradiation,"Gamma Ray",2001,11236929,11236929_2,"International journal of radiation biology",1.687
1002,BCL2,ionradiation,"Gamma Ray",2001,11285192,11285192_5,Carcinogenesis,5.334
1000,BCL2,ionradiation,"Gamma Ray",2001,11285192,11285192_6,Carcinogenesis,5.334
1019,BCL2,ionradiation,"Gamma Ray",2001,11350949,11350949_4,"The EMBO journal",10.434
1041,BCL2,ionradiation,"Gamma Ray",2001,11745442,11745442_1,"International journal of cancer",5.085
1043,BCL2,ionradiation,"Gamma Ray",2001,11745442,11745442_11,"International journal of cancer",5.085
1037,BCL2,ionradiation,"Gamma Ray",2002,11776987,11776987_3,"Physica medica : PM : an international journal devoted to the applications of physics to medicine an",2.403
1038,BCL2,ionradiation,"Gamma Ray",2004,15117953,15117953_4,"The Journal of biological chemistry",4.573
1023,BCL2,ionradiation,"Gamma Ray",2004,15269161,15269161_10,"Clinical cancer research : an official journal of the American Association for Cancer Research",8.722
1021,BCL2,ionradiation,"Gamma Ray",2004,15298726,15298726_4,"Cancer science",3.523
1016,BCL2,ionradiation,"Gamma Ray",2005,15752896,15752896_12,"International journal of radiation oncology, biology, physics",4.258
1010,BCL2,ionradiation,"Gamma Ray",2005,15909480,15909480_2,"Clinical and investigative medicine. Medecine clinique et experimentale",1.227
1045,BCL2,ionradiation,"Gamma Ray",2005,16118324,16118324_5,Blood,10.452
999,BCL2,ionradiation,"Gamma Ray",2005,16118324,16118324_6,Blood,10.452
1005,BCL2,ionradiation,"Gamma Ray",2006,16620920,16620920_6,"Mechanisms of ageing and development",3.397
998,BCL2,ionradiation,"Gamma Ray",2006,17068116,17068116_10,"American journal of physiology. Gastrointestinal and liver physiology",3.798
1003,BCL2,ionradiation,"Gamma Ray",1996,17180100,17180100_6,"Cell death and differentiation",8.184
1004,BCL2,ionradiation,"Gamma Ray",2007,17283155,17283155_1,"Cancer research",9.329
1031,BCL2,ionradiation,"Gamma Ray",2007,17283155,17283155_11,"Cancer research",9.329
1036,BCL2,ionradiation,"Gamma Ray",2007,17283155,17283155_5,"Cancer research",9.329
1026,BCL2,ionradiation,"Gamma Ray",2007,17351027,17351027_1,"Integrative cancer therapies",2.361
1007,BCL2,ionradiation,"Gamma Ray",2007,17378523,17378523_6,"International journal of radiation biology",1.687
1022,BCL2,ionradiation,"Gamma Ray",2007,17681819,17681819_3,"Cell biology international",1.933
1015,BCL2,ionradiation,"Gamma Ray",2007,17897918,17897918_3,"Hepatobiliary &amp; pancreatic diseases international : HBPD INT",1.517
1032,BCL2,ionradiation,"Gamma Ray",2008,18252892,18252892_5,Diabetes,8.095
1001,BCL2,ionradiation,"Gamma Ray",2008,18336939,18336939_4,"Radiotherapy and oncology : journal of the European Society for Therapeutic Radiology and Oncology",4.363
